Transaction_ID,Medicine_ID,Supplier_ID,Warehouse_ID,Stock_Quantity,Reorder_Level,Purchase_Price,Selling_Price,Manufacturing_Date,Expiry_Date,Days_To_Expire,Expiry_Status,Medicine_Name,Category_ID,Supplier_Name,Category_Name,Warehouse_Name
10928,M008,S007,1,341,169,100,43,2024-09-19 06:15:29.050,2026-06-28 06:15:29.050,48,Safe,Amoxicillin,2.0,CureWell,Antibiotic,Nagpur
10929,M013,S015,2,101,90,49,36,2024-05-15 06:15:29.050,2026-08-16 06:15:29.050,97,Safe,Ibuprofen,2.0,PharmaCare,Antibiotic,Pune
10930,M012,S018,4,309,183,82,66,2023-10-06 06:15:29.050,2026-03-22 06:15:29.050,-50,Expired,Paracetamol,1.0,PharmaCare,Painkiller,Delhi
10931,M033,S013,1,284,85,86,116,2025-04-28 06:15:29.050,2026-05-30 06:15:29.050,19,Expiring Soon,Aspirin,1.0,HealthPlus,Painkiller,Nagpur
10932,M017,S014,3,233,62,66,62,2025-04-17 06:15:29.050,2027-11-20 06:15:29.050,558,Safe,Ibuprofen,3.0,MedLife,Vitamin,Mumbai
10933,M022,S012,1,440,98,56,58,2023-08-21 06:15:29.050,2025-03-03 06:15:29.050,-434,Expired,Amoxicillin,1.0,CureWell,Painkiller,Nagpur
10934,M001,S020,2,104,123,93,57,2025-02-21 06:15:29.050,2026-04-13 06:15:29.050,-28,Expired,Amoxicillin,2.0,HealthPlus,Antibiotic,Pune
10935,M006,S006,2,32,155,31,146,2024-10-03 06:15:29.050,2027-04-28 06:15:29.050,352,Safe,Ibuprofen,2.0,PharmaCare,Antibiotic,Pune
10936,M003,S008,3,335,139,25,127,2024-04-22 06:15:29.050,2026-04-10 06:15:29.050,-31,Expired,Aspirin,2.0,PharmaCare,Antibiotic,Mumbai
10937,M038,S001,4,445,143,86,140,2025-04-27 06:15:29.051,2026-09-30 06:15:29.051,142,Safe,Ibuprofen,1.0,PharmaCare,Painkiller,Delhi
10938,M030,S003,2,314,113,76,100,2024-06-06 06:15:29.051,2026-01-20 06:15:29.051,-111,Expired,Amoxicillin,2.0,HealthPlus,Antibiotic,Pune
10939,M050,S003,2,340,122,64,80,2024-06-02 06:15:29.051,2026-08-31 06:15:29.051,112,Safe,Amoxicillin,3.0,HealthPlus,Vitamin,Pune
10940,M020,S014,2,110,80,28,121,2023-10-19 06:15:29.051,2024-08-12 06:15:29.051,-637,Expired,Vitamin C,2.0,MedLife,Antibiotic,Pune
10941,M002,S012,1,349,72,86,91,2025-11-25 06:15:29.051,2027-10-12 06:15:29.051,519,Safe,Aspirin,2.0,CureWell,Antibiotic,Nagpur
10942,M024,S014,3,115,80,37,62,2025-05-02 06:15:29.051,2027-07-07 06:15:29.051,422,Safe,Amoxicillin,2.0,MedLife,Antibiotic,Mumbai
10943,M045,S017,2,490,200,97,129,2023-11-21 06:15:29.051,2026-03-30 06:15:29.051,-42,Expired,Ibuprofen,1.0,HealthPlus,Painkiller,Pune
10944,M012,S003,1,403,196,17,77,2025-08-10 06:15:29.051,2026-10-16 06:15:29.051,158,Safe,Paracetamol,1.0,HealthPlus,Painkiller,Nagpur
10945,M044,S010,2,484,129,85,117,2025-04-05 06:15:29.051,2027-03-12 06:15:29.051,305,Safe,Aspirin,3.0,CureWell,Vitamin,Pune
10946,M024,S019,2,211,120,45,68,2024-03-13 06:15:29.051,2026-04-05 06:15:29.051,-36,Expired,Amoxicillin,2.0,MedLife,Antibiotic,Pune
10947,M024,S001,4,115,99,37,110,2024-01-20 06:15:29.051,2025-05-22 06:15:29.051,-354,Expired,Amoxicillin,2.0,PharmaCare,Antibiotic,Delhi
10948,M043,S012,4,299,55,75,112,2025-08-11 06:15:29.051,2027-03-12 06:15:29.051,305,Safe,Aspirin,1.0,CureWell,Painkiller,Delhi
10949,M049,S009,4,41,60,61,101,2025-02-11 06:15:29.051,2027-05-30 06:15:29.051,384,Safe,Ibuprofen,2.0,PharmaCare,Antibiotic,Delhi
10950,M024,S001,4,92,117,22,41,2024-08-26 06:15:29.051,2025-04-19 06:15:29.051,-387,Expired,Amoxicillin,2.0,PharmaCare,Antibiotic,Delhi
10951,M032,S019,3,263,103,53,37,2024-07-09 06:15:29.051,2025-11-19 06:15:29.051,-173,Expired,Amoxicillin,3.0,MedLife,Vitamin,Mumbai
10952,M005,S016,3,395,84,54,69,2025-02-16 06:15:29.051,2027-08-25 06:15:29.051,471,Safe,Vitamin C,1.0,HealthPlus,Painkiller,Mumbai
10953,M024,S012,3,182,127,59,58,2025-10-09 06:15:29.051,2027-02-22 06:15:29.051,287,Safe,Amoxicillin,2.0,CureWell,Antibiotic,Mumbai
10954,M025,S016,4,281,154,17,70,2024-07-02 06:15:29.051,2026-03-18 06:15:29.051,-54,Expired,Vitamin C,2.0,HealthPlus,Antibiotic,Delhi
10955,,S014,4,128,150,53,84,2024-06-16 06:15:29.052,2026-09-08 06:15:29.052,120,Safe,,,MedLife,,Delhi
10956,M022,S004,2,487,52,86,31,2024-08-25 06:15:29.052,2026-10-31 06:15:29.052,173,Safe,Amoxicillin,1.0,CureWell,Painkiller,Pune
10957,M045,S013,1,422,171,26,70,2025-04-05 06:15:29.052,2025-10-28 06:15:29.052,-195,Expired,Ibuprofen,1.0,HealthPlus,Painkiller,Nagpur
10958,M012,S006,1,327,66,22,144,2024-02-09 06:15:29.052,2025-04-24 06:15:29.052,-382,Expired,Paracetamol,1.0,PharmaCare,Painkiller,Nagpur
10959,M018,S006,3,29,165,22,62,2024-04-26 06:15:29.052,2026-07-06 06:15:29.052,56,Safe,Paracetamol,3.0,PharmaCare,Vitamin,Mumbai
10960,M015,S018,4,319,169,23,73,2025-01-04 06:15:29.052,2027-01-15 06:15:29.052,249,Safe,Amoxicillin,2.0,PharmaCare,Antibiotic,Delhi
10961,M040,S005,2,348,173,25,68,2025-07-03 06:15:29.052,2027-01-27 06:15:29.052,261,Safe,Amoxicillin,2.0,HealthPlus,Antibiotic,Pune
10962,M029,S016,3,272,71,39,32,2025-08-16 06:15:29.052,2027-07-25 06:15:29.052,440,Safe,Paracetamol,2.0,HealthPlus,Antibiotic,Mumbai
10963,M041,S010,3,32,161,48,69,2023-09-20 06:15:29.052,2025-08-21 06:15:29.052,-263,Expired,Vitamin C,3.0,CureWell,Vitamin,Mumbai
10964,M046,S002,3,458,172,54,93,2023-09-09 06:15:29.053,2025-12-25 06:15:29.053,-137,Expired,Paracetamol,2.0,HealthPlus,Antibiotic,Mumbai
10965,M050,S019,3,29,185,49,135,2023-11-16 06:15:29.053,2025-07-23 06:15:29.053,-292,Expired,Amoxicillin,3.0,MedLife,Vitamin,Mumbai
10966,M031,S017,4,350,95,25,121,2024-06-02 06:15:29.053,2026-11-06 06:15:29.053,179,Safe,Ibuprofen,3.0,HealthPlus,Vitamin,Delhi
10967,M007,S001,2,213,148,26,122,2023-10-31 06:15:29.053,2026-06-22 06:15:29.053,42,Safe,Vitamin C,2.0,PharmaCare,Antibiotic,Pune
10968,M047,S003,4,256,166,66,24,2025-09-13 06:15:29.053,2028-04-17 06:15:29.053,707,Safe,Paracetamol,2.0,HealthPlus,Antibiotic,Delhi
10969,M015,S016,2,158,73,86,118,2025-07-27 06:15:29.054,2027-02-10 06:15:29.054,275,Safe,Amoxicillin,2.0,HealthPlus,Antibiotic,Pune
10970,M013,S013,3,436,145,92,21,2026-01-23 06:15:29.054,2026-12-17 06:15:29.054,220,Safe,Ibuprofen,2.0,HealthPlus,Antibiotic,Mumbai
10971,M033,S003,3,436,61,58,83,2024-04-12 06:15:29.054,2026-12-06 06:15:29.054,209,Safe,Aspirin,1.0,HealthPlus,Painkiller,Mumbai
10972,M032,S018,4,173,115,62,115,2025-02-28 06:15:29.054,2027-10-23 06:15:29.054,530,Safe,Amoxicillin,3.0,PharmaCare,Vitamin,Delhi
10973,M010,S006,1,14,73,15,145,2025-06-01 06:15:29.054,2027-12-16 06:15:29.054,584,Safe,Paracetamol,2.0,PharmaCare,Antibiotic,Nagpur
10974,M028,S005,3,4,140,56,142,2024-09-28 06:15:29.054,2025-09-20 06:15:29.054,-233,Expired,Paracetamol,2.0,HealthPlus,Antibiotic,Mumbai
10975,M024,S001,4,239,128,70,143,2025-11-07 06:15:29.066,2027-10-27 06:15:29.066,534,Safe,Amoxicillin,2.0,PharmaCare,Antibiotic,Delhi
10976,M026,S018,1,14,191,87,78,2024-10-02 06:15:29.066,2027-04-29 06:15:29.066,353,Safe,Amoxicillin,1.0,PharmaCare,Painkiller,Nagpur
10977,M030,S004,1,92,73,37,36,2025-02-02 06:15:29.066,2027-08-18 06:15:29.066,464,Safe,Amoxicillin,2.0,CureWell,Antibiotic,Nagpur
10978,M050,S003,3,114,154,25,94,2025-01-15 06:15:29.066,2026-07-22 06:15:29.066,72,Safe,Amoxicillin,3.0,HealthPlus,Vitamin,Mumbai
10979,M047,S012,2,96,157,57,60,2025-05-04 06:15:29.066,2028-01-10 06:15:29.066,609,Safe,Paracetamol,2.0,CureWell,Antibiotic,Pune
10980,M043,S019,3,275,174,16,75,2024-12-14 06:15:29.066,2026-09-13 06:15:29.066,125,Safe,Aspirin,1.0,MedLife,Painkiller,Mumbai
10981,M011,S006,3,280,130,28,123,2025-02-14 06:15:29.066,2026-03-18 06:15:29.066,-54,Expired,Paracetamol,3.0,PharmaCare,Vitamin,Mumbai
10982,M013,S018,3,195,105,84,99,2023-10-18 06:15:29.066,2025-06-12 06:15:29.066,-333,Expired,Ibuprofen,2.0,PharmaCare,Antibiotic,Mumbai
10983,M042,S018,4,495,88,19,44,2025-11-12 06:15:29.066,2027-12-17 06:15:29.066,585,Safe,Aspirin,1.0,PharmaCare,Painkiller,Delhi
10984,M041,S007,4,220,193,54,128,2024-08-15 06:15:29.066,2026-03-22 06:15:29.066,-50,Expired,Vitamin C,3.0,CureWell,Vitamin,Delhi
10985,M005,S013,4,195,117,46,29,2024-06-28 06:15:29.066,2026-10-28 06:15:29.066,170,Safe,Vitamin C,1.0,HealthPlus,Painkiller,Delhi
10986,M024,S010,1,258,172,26,131,2024-09-13 06:15:29.066,2026-02-08 06:15:29.066,-92,Expired,Amoxicillin,2.0,CureWell,Antibiotic,Nagpur
10987,M024,S004,3,272,68,15,72,2025-05-22 06:15:29.066,2027-03-07 06:15:29.066,300,Safe,Amoxicillin,2.0,CureWell,Antibiotic,Mumbai
10988,M036,S005,3,230,173,52,52,2024-03-19 06:15:29.067,2025-05-11 06:15:29.067,-365,Expired,Paracetamol,2.0,HealthPlus,Antibiotic,Mumbai
10989,M026,S017,2,243,72,57,72,2024-03-11 06:15:29.067,2025-02-13 06:15:29.067,-452,Expired,Amoxicillin,1.0,HealthPlus,Painkiller,Pune
10990,M046,S017,3,236,145,58,30,2023-09-06 06:15:29.067,2026-02-07 06:15:29.067,-93,Expired,Paracetamol,2.0,HealthPlus,Antibiotic,Mumbai
10991,M006,S017,2,70,144,72,60,2025-08-15 06:15:29.067,2027-07-30 06:15:29.067,445,Safe,Ibuprofen,2.0,HealthPlus,Antibiotic,Pune
10992,M028,S015,3,167,149,89,145,2024-10-05 06:15:29.067,2025-06-04 06:15:29.067,-341,Expired,Paracetamol,2.0,PharmaCare,Antibiotic,Mumbai
10993,M040,S006,2,268,80,16,150,2024-02-13 06:15:29.067,2026-05-27 06:15:29.067,16,Expiring Soon,Amoxicillin,2.0,PharmaCare,Antibiotic,Pune
10994,M050,S020,2,153,114,73,138,2023-10-08 06:15:29.067,2024-10-13 06:15:29.067,-575,Expired,Amoxicillin,3.0,HealthPlus,Vitamin,Pune
10995,M028,S012,2,478,51,59,107,2024-06-25 06:15:29.067,2025-02-02 06:15:29.067,-463,Expired,Paracetamol,2.0,CureWell,Antibiotic,Pune
10996,M043,S020,2,227,144,68,73,2025-07-15 06:15:29.067,2026-10-01 06:15:29.067,143,Safe,Aspirin,1.0,HealthPlus,Painkiller,Pune
10997,M035,S013,2,393,90,13,114,2024-08-17 06:15:29.067,2025-07-10 06:15:29.067,-305,Expired,Vitamin C,1.0,HealthPlus,Painkiller,Pune
10998,M029,S004,4,292,144,98,68,2025-07-09 06:15:29.067,2027-11-02 06:15:29.067,540,Safe,Paracetamol,2.0,CureWell,Antibiotic,Delhi
10999,M020,S017,4,437,157,36,139,2023-08-31 06:15:29.067,2024-06-21 06:15:29.067,-689,Expired,Vitamin C,2.0,HealthPlus,Antibiotic,Delhi
11000,M017,S015,3,97,113,83,24,2025-09-14 06:15:29.068,2027-06-14 06:15:29.068,399,Safe,Ibuprofen,3.0,PharmaCare,Vitamin,Mumbai
11001,M011,S008,3,251,113,44,89,2024-12-24 06:15:29.068,2026-12-20 06:15:29.068,223,Safe,Paracetamol,3.0,PharmaCare,Vitamin,Mumbai
11002,M010,S002,4,365,111,99,105,2023-09-01 06:15:29.068,2025-04-15 06:15:29.068,-391,Expired,Paracetamol,2.0,HealthPlus,Antibiotic,Delhi
11003,M049,S011,4,364,160,79,116,2023-08-23 06:15:29.068,2025-01-02 06:15:29.068,-494,Expired,Ibuprofen,2.0,PharmaCare,Antibiotic,Delhi
11004,M011,S014,4,347,143,39,120,2023-09-25 06:15:29.068,2024-08-23 06:15:29.068,-626,Expired,Paracetamol,3.0,MedLife,Vitamin,Delhi
11005,M006,S019,4,36,148,22,52,2025-04-21 06:15:29.068,2027-06-24 06:15:29.068,409,Safe,Ibuprofen,2.0,MedLife,Antibiotic,Delhi
11006,M039,S011,4,313,157,90,58,2023-08-28 06:15:29.068,2024-03-17 06:15:29.068,-785,Expired,Vitamin C,1.0,PharmaCare,Painkiller,Delhi
11007,M005,S004,3,179,95,73,80,2023-09-17 06:15:29.069,2024-06-25 06:15:29.069,-685,Expired,Vitamin C,1.0,CureWell,Painkiller,Mumbai
11008,M005,S005,3,172,129,52,25,2024-09-30 06:15:29.070,2026-10-01 06:15:29.070,143,Safe,Vitamin C,1.0,HealthPlus,Painkiller,Mumbai
11009,M039,S014,1,37,162,97,50,2024-06-25 06:15:29.070,2025-11-15 06:15:29.070,-177,Expired,Vitamin C,1.0,MedLife,Painkiller,Nagpur
11010,M016,S015,3,19,66,26,21,2025-05-20 06:15:29.070,2027-07-20 06:15:29.070,435,Safe,Paracetamol,1.0,PharmaCare,Painkiller,Mumbai
11011,M027,S005,4,308,125,63,47,2023-10-02 06:15:29.070,2025-06-29 06:15:29.070,-316,Expired,Paracetamol,3.0,HealthPlus,Vitamin,Delhi
11012,M032,S019,1,78,79,66,79,2023-12-14 06:15:29.070,2026-07-02 06:15:29.070,52,Safe,Amoxicillin,3.0,MedLife,Vitamin,Nagpur
11013,M015,S009,2,229,150,53,26,2025-02-02 06:15:29.070,2026-10-31 06:15:29.070,173,Safe,Amoxicillin,2.0,PharmaCare,Antibiotic,Pune
11014,M031,S005,3,150,190,52,81,2024-04-03 06:15:29.070,2025-06-11 06:15:29.070,-334,Expired,Ibuprofen,3.0,HealthPlus,Vitamin,Mumbai
11015,M018,S008,3,471,176,24,21,2024-10-18 06:15:29.070,2026-12-13 06:15:29.070,216,Safe,Paracetamol,3.0,PharmaCare,Vitamin,Mumbai
11016,M043,S017,3,430,167,95,93,2024-03-15 06:15:29.070,2026-05-01 06:15:29.070,-10,Expired,Aspirin,1.0,HealthPlus,Painkiller,Mumbai
11017,M028,S014,4,385,182,35,150,2025-05-17 06:15:29.070,2027-10-03 06:15:29.070,510,Safe,Paracetamol,2.0,MedLife,Antibiotic,Delhi
11018,M037,S010,1,500,93,36,72,2025-05-20 06:15:29.070,2026-05-08 06:15:29.070,-3,Expired,Aspirin,3.0,CureWell,Vitamin,Nagpur
11019,M004,S014,3,347,197,44,62,2024-10-25 06:15:29.070,2025-07-04 06:15:29.070,-311,Expired,Vitamin C,1.0,MedLife,Painkiller,Mumbai
11020,M033,S005,4,434,173,79,25,2024-04-10 06:15:29.070,2024-11-19 06:15:29.070,-538,Expired,Aspirin,1.0,HealthPlus,Painkiller,Delhi
11021,M038,S014,1,384,119,65,47,2024-03-20 06:15:29.070,2024-10-27 06:15:29.070,-561,Expired,Ibuprofen,1.0,MedLife,Painkiller,Nagpur
11022,M047,S016,4,130,71,54,26,2023-10-29 06:15:29.070,2025-03-11 06:15:29.070,-426,Expired,Paracetamol,2.0,HealthPlus,Antibiotic,Delhi
11023,M024,S007,3,66,135,10,116,2024-11-09 06:15:29.070,2026-09-07 06:15:29.070,119,Safe,Amoxicillin,2.0,CureWell,Antibiotic,Mumbai
11024,M048,S002,3,436,54,44,122,2024-06-28 06:15:29.070,2027-03-25 06:15:29.070,318,Safe,Aspirin,3.0,HealthPlus,Vitamin,Mumbai
11025,M005,S018,1,87,139,93,98,2025-01-19 06:15:29.071,2025-08-13 06:15:29.071,-271,Expired,Vitamin C,1.0,PharmaCare,Painkiller,Nagpur
11026,M004,S016,2,6,70,62,29,2024-01-14 06:15:29.071,2025-10-31 06:15:29.071,-192,Expired,Vitamin C,1.0,HealthPlus,Painkiller,Pune
11027,M014,S002,3,310,92,11,49,2025-08-29 06:15:29.071,2027-01-16 06:15:29.071,250,Safe,Ibuprofen,2.0,HealthPlus,Antibiotic,Mumbai
11028,M012,S017,2,430,90,58,127,2026-01-08 06:15:29.071,2028-01-14 06:15:29.071,613,Safe,Paracetamol,1.0,HealthPlus,Painkiller,Pune
11029,M031,S010,4,258,53,32,52,2024-10-18 06:15:29.071,2026-07-31 06:15:29.071,81,Safe,Ibuprofen,3.0,CureWell,Vitamin,Delhi
11030,M050,S018,2,55,64,92,95,2023-12-11 06:15:29.071,2025-11-21 06:15:29.071,-171,Expired,Amoxicillin,3.0,PharmaCare,Vitamin,Pune
11031,M046,S001,4,407,167,68,82,2023-12-13 06:15:29.071,2026-05-30 06:15:29.071,19,Expiring Soon,Paracetamol,2.0,PharmaCare,Antibiotic,Delhi
11032,M036,S004,3,446,177,42,62,2025-08-26 06:15:29.071,2027-12-17 06:15:29.071,585,Safe,Paracetamol,2.0,CureWell,Antibiotic,Mumbai
11033,M027,S007,4,461,52,11,94,2025-10-28 06:15:29.071,2027-12-11 06:15:29.071,579,Safe,Paracetamol,3.0,CureWell,Vitamin,Delhi
11034,M049,S006,2,221,199,48,47,2023-09-06 06:15:29.071,2024-09-17 06:15:29.071,-601,Expired,Ibuprofen,2.0,PharmaCare,Antibiotic,Pune
11035,M021,S013,4,486,101,57,117,2023-11-27 06:15:29.071,2026-04-29 06:15:29.071,-12,Expired,Paracetamol,3.0,HealthPlus,Vitamin,Delhi
11036,M035,S016,1,380,199,62,33,2025-03-24 06:15:29.071,2026-06-29 06:15:29.071,49,Safe,Vitamin C,1.0,HealthPlus,Painkiller,Nagpur
11037,M045,S004,2,151,163,96,113,2025-04-25 06:15:29.071,2026-01-07 06:15:29.071,-124,Expired,Ibuprofen,1.0,CureWell,Painkiller,Pune
11038,M015,S001,3,457,83,83,144,2024-02-05 06:15:29.071,2025-09-16 06:15:29.071,-237,Expired,Amoxicillin,2.0,PharmaCare,Antibiotic,Mumbai
11039,M004,S002,2,436,56,55,38,2025-06-27 06:15:29.071,2026-07-23 06:15:29.071,73,Safe,Vitamin C,1.0,HealthPlus,Painkiller,Pune
11040,M024,S017,3,84,87,34,93,2023-09-29 06:15:29.071,2026-04-27 06:15:29.071,-14,Expired,Amoxicillin,2.0,HealthPlus,Antibiotic,Mumbai
11041,M018,S014,3,362,146,57,80,2024-07-04 06:15:29.071,2027-03-06 06:15:29.071,299,Safe,Paracetamol,3.0,MedLife,Vitamin,Mumbai
11042,M013,S013,2,30,200,16,60,2024-01-07 06:15:29.072,2026-02-06 06:15:29.072,-94,Expired,Ibuprofen,2.0,HealthPlus,Antibiotic,Pune
11043,M010,S010,1,203,147,65,80,2024-11-28 06:15:29.072,2025-07-19 06:15:29.072,-296,Expired,Paracetamol,2.0,CureWell,Antibiotic,Nagpur
11044,M007,S017,3,431,154,86,139,2024-05-10 06:15:29.072,2026-05-21 06:15:29.072,10,Expiring Soon,Vitamin C,2.0,HealthPlus,Antibiotic,Mumbai
11045,M034,S020,3,101,102,33,150,2024-10-10 06:15:29.072,2025-11-19 06:15:29.072,-173,Expired,Ibuprofen,2.0,HealthPlus,Antibiotic,Mumbai
11046,M047,S019,2,184,153,14,88,2023-11-28 06:15:29.072,2026-05-10 06:15:29.072,-1,Expired,Paracetamol,2.0,MedLife,Antibiotic,Pune
11047,M032,S008,1,242,173,93,66,2025-05-13 06:15:29.072,2027-05-11 06:15:29.072,365,Safe,Amoxicillin,3.0,PharmaCare,Vitamin,Nagpur
11048,M004,S007,3,37,153,32,130,2024-08-12 06:15:29.072,2025-05-28 06:15:29.072,-348,Expired,Vitamin C,1.0,CureWell,Painkiller,Mumbai
11049,M045,S016,3,455,159,51,117,2024-07-13 06:15:29.072,2025-03-06 06:15:29.072,-431,Expired,Ibuprofen,1.0,HealthPlus,Painkiller,Mumbai
11050,M016,S003,4,232,79,91,148,2025-12-17 06:15:29.072,2026-12-27 06:15:29.072,230,Safe,Paracetamol,1.0,HealthPlus,Painkiller,Delhi
11051,M025,S013,3,45,198,79,81,2024-06-15 06:15:29.072,2025-03-18 06:15:29.072,-419,Expired,Vitamin C,2.0,HealthPlus,Antibiotic,Mumbai
11052,M049,S017,1,121,169,42,128,2026-01-05 06:15:29.072,2027-09-17 06:15:29.072,494,Safe,Ibuprofen,2.0,HealthPlus,Antibiotic,Nagpur
11053,M035,S018,3,221,190,89,111,2025-09-17 06:15:29.072,2026-09-24 06:15:29.072,136,Safe,Vitamin C,1.0,PharmaCare,Painkiller,Mumbai
11054,M045,S009,2,382,160,19,66,2024-01-07 06:15:29.072,2026-09-13 06:15:29.072,125,Safe,Ibuprofen,1.0,PharmaCare,Painkiller,Pune
11055,M027,S010,2,33,50,33,54,2025-12-16 06:15:29.072,2027-07-19 06:15:29.072,434,Safe,Paracetamol,3.0,CureWell,Vitamin,Pune
11056,M026,S007,3,74,63,61,87,2024-06-06 06:15:29.072,2026-10-02 06:15:29.072,144,Safe,Amoxicillin,1.0,CureWell,Painkiller,Mumbai
11057,M038,S010,3,470,135,52,74,2025-08-18 06:15:29.072,2027-02-18 06:15:29.072,283,Safe,Ibuprofen,1.0,CureWell,Painkiller,Mumbai
11058,M010,S020,4,476,100,88,121,2024-12-27 06:15:29.073,2027-08-31 06:15:29.073,477,Safe,Paracetamol,2.0,HealthPlus,Antibiotic,Delhi
11059,M028,S014,1,440,103,44,129,2024-09-02 06:15:29.073,2026-07-07 06:15:29.073,57,Safe,Paracetamol,2.0,MedLife,Antibiotic,Nagpur
11060,M001,S001,4,212,121,95,132,2024-12-03 06:15:29.073,2026-03-03 06:15:29.073,-69,Expired,Amoxicillin,2.0,PharmaCare,Antibiotic,Delhi
11061,M003,S015,2,499,84,71,47,2025-08-12 06:15:29.073,2027-08-20 06:15:29.073,466,Safe,Aspirin,2.0,PharmaCare,Antibiotic,Pune
11062,M019,S017,1,358,173,46,145,2023-08-12 06:15:29.073,2025-01-03 06:15:29.073,-493,Expired,Paracetamol,3.0,HealthPlus,Vitamin,Nagpur
11063,M030,S004,3,312,196,61,78,2025-06-21 06:15:29.073,2026-09-23 06:15:29.073,135,Safe,Amoxicillin,2.0,CureWell,Antibiotic,Mumbai
11064,M039,S014,1,85,90,32,102,2024-11-25 06:15:29.073,2027-05-07 06:15:29.073,361,Safe,Vitamin C,1.0,MedLife,Painkiller,Nagpur
11065,M041,S014,1,382,189,96,117,2023-10-31 06:15:29.073,2026-03-24 06:15:29.073,-48,Expired,Vitamin C,3.0,MedLife,Vitamin,Nagpur
11066,M040,S019,4,91,138,99,103,2024-04-04 06:15:29.073,2025-04-18 06:15:29.073,-388,Expired,Amoxicillin,2.0,MedLife,Antibiotic,Delhi
11067,M010,S019,4,177,63,60,147,2024-09-27 06:15:29.073,2026-11-14 06:15:29.073,187,Safe,Paracetamol,2.0,MedLife,Antibiotic,Delhi
11068,M013,S004,4,489,84,59,136,2025-06-21 06:15:29.073,2027-01-27 06:15:29.073,261,Safe,Ibuprofen,2.0,CureWell,Antibiotic,Delhi
11069,M010,S012,1,280,175,59,20,2026-01-17 06:15:29.073,2027-11-14 06:15:29.073,552,Safe,Paracetamol,2.0,CureWell,Antibiotic,Nagpur
11070,M049,S005,2,260,127,51,130,2024-01-12 06:15:29.073,2024-12-28 06:15:29.073,-499,Expired,Ibuprofen,2.0,HealthPlus,Antibiotic,Pune
11071,M014,S018,2,258,140,97,128,2025-12-03 06:15:29.073,2028-04-29 06:15:29.073,719,Safe,Ibuprofen,2.0,PharmaCare,Antibiotic,Pune
11072,M032,S003,1,65,72,73,133,2025-10-29 06:15:29.074,2026-10-28 06:15:29.074,170,Safe,Amoxicillin,3.0,HealthPlus,Vitamin,Nagpur
11073,M032,S013,1,310,193,100,124,2024-02-06 06:15:29.074,2026-06-05 06:15:29.074,25,Expiring Soon,Amoxicillin,3.0,HealthPlus,Vitamin,Nagpur
11074,M004,S009,3,52,200,81,46,2023-10-13 06:15:29.074,2026-06-01 06:15:29.074,21,Expiring Soon,Vitamin C,1.0,PharmaCare,Painkiller,Mumbai
11075,M007,S001,2,392,152,91,66,2025-10-22 06:15:29.074,2027-04-12 06:15:29.074,336,Safe,Vitamin C,2.0,PharmaCare,Antibiotic,Pune
11076,M028,S012,3,377,139,83,35,2025-06-08 06:15:29.074,2027-11-22 06:15:29.074,560,Safe,Paracetamol,2.0,CureWell,Antibiotic,Mumbai
11077,M013,S011,3,452,92,83,149,2024-11-06 06:15:29.074,2026-11-05 06:15:29.074,178,Safe,Ibuprofen,2.0,PharmaCare,Antibiotic,Mumbai
11078,M002,S017,2,167,123,36,116,2024-12-20 06:15:29.074,2025-08-30 06:15:29.074,-254,Expired,Aspirin,2.0,HealthPlus,Antibiotic,Pune
11079,M030,S010,4,184,185,36,84,2024-05-14 06:15:29.074,2026-08-04 06:15:29.074,85,Safe,Amoxicillin,2.0,CureWell,Antibiotic,Delhi
11080,M043,S012,4,100,179,92,86,2024-11-29 06:15:29.074,2025-07-29 06:15:29.074,-286,Expired,Aspirin,1.0,CureWell,Painkiller,Delhi
11081,M028,S003,4,163,83,55,22,2024-07-20 06:15:29.074,2025-03-17 06:15:29.074,-420,Expired,Paracetamol,2.0,HealthPlus,Antibiotic,Delhi
11082,M008,S019,4,306,166,92,63,2024-07-11 06:15:29.074,2026-02-20 06:15:29.074,-80,Expired,Amoxicillin,2.0,MedLife,Antibiotic,Delhi
11083,M013,S017,2,398,188,75,149,2025-06-08 06:15:29.074,2026-01-18 06:15:29.074,-113,Expired,Ibuprofen,2.0,HealthPlus,Antibiotic,Pune
11084,M023,S009,1,208,50,45,30,2024-03-29 06:15:29.074,2026-01-05 06:15:29.074,-126,Expired,Aspirin,1.0,PharmaCare,Painkiller,Nagpur
11085,M021,S002,1,385,51,28,21,2025-06-10 06:15:29.074,2027-04-25 06:15:29.074,349,Safe,Paracetamol,3.0,HealthPlus,Vitamin,Nagpur
11086,M018,S006,1,252,112,52,135,2023-11-30 06:15:29.074,2026-02-22 06:15:29.074,-78,Expired,Paracetamol,3.0,PharmaCare,Vitamin,Nagpur
11087,M042,S018,1,117,198,100,106,2024-09-12 06:15:29.075,2025-10-05 06:15:29.075,-218,Expired,Aspirin,1.0,PharmaCare,Painkiller,Nagpur
11088,M031,S003,3,266,61,69,111,2025-05-18 06:15:29.075,2027-10-23 06:15:29.075,530,Safe,Ibuprofen,3.0,HealthPlus,Vitamin,Mumbai
11089,M039,S009,2,270,152,100,113,2024-11-18 06:15:29.075,2026-02-06 06:15:29.075,-94,Expired,Vitamin C,1.0,PharmaCare,Painkiller,Pune
11090,M043,S012,2,82,118,43,26,2024-11-02 06:15:29.075,2025-06-13 06:15:29.075,-332,Expired,Aspirin,1.0,CureWell,Painkiller,Pune
